MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.016602	Sec	7/8/2019 1:20:43 PM
Station 1 Displacement	Station 1 Force
in	lbf
2.2053719e-05	-1.2938277
-9.5367432e-06	-1.3652339
3.97861e-05	-0.91865307
-7.4505806e-08	-0.33424351
4.7385693e-05	0.052587129
3.1217933e-05	-0.39822596
0.00018037856	-1.0881852
8.046627e-05	-1.4180648
0.00018142164	-1.0947126
0.00015556812	-0.41736346
0.00017635524	-0.013982061
0.00018395483	-0.2205919
0.000250265	-0.78380805
0.00028923154	-1.3574615
0.000275895	-1.2485665
0.00036492944	-0.68075663
0.00038057566	-0.11286699
0.00042170286	-0.0017549609
0.00038012862	-0.54997742
0.00037774444	-1.1926924
0.00048562884	-1.2931763
0.00042639673	-0.9022007
0.00048227608	-0.11605386
0.00052198768	0.010782387
0.00047631562	-0.37893653
0.0006056577	-0.86092156
0.00064663589	-1.3009197
0.00061795115	-1.0191166
0.00069372356	-0.48619285
0.0006955862	0.01435401
0.00067926943	0.034032855
0.00072211027	-0.63779294
0.00079616904	-1.2358179
0.00080376863	-1.1865435
0.00091657043	-0.74807614
0.00090382993	-0.071864344
0.00079832971	-0.10039832
0.00082343817	-0.44117624
0.00074110925	-0.93859744
0.00088222325	-1.3624423
0.00093013048	-0.97713786
0.00098057091	-0.44196671
0.00095717609	0.00016705599
0.0009868294	-0.034999687
0.0010326505	-0.74120122
0.0010557473	-1.3132585
0.0010504574	-1.1714233
0.0010287017	-0.51580077
0.0010591	-0.04730653
0.0011850893	-0.0092183473
0.0011349469	-0.56476218
0.0011476129	-0.99593717
0.0012296438	-1.1811236
0.0012283772	-0.87979543
0.0012148917	-0.1874118
0.001289323	0.03273366
0.0012574345	-0.11886586
0.001283884	-0.88851547
0.0013615191	-1.3739715
0.001353845	-0.89801615
0.0013913214	-0.48319462
0.0014274567	0.084929049
0.0013756752	-0.070735112
0.0014425814	-0.71056187
0.0014653802	-1.0464457
0.0015427917	-1.3474405
0.0015444309	-0.70553678
0.0015044957	-0.11001714
0.0015871227	0.11663476
0.0015986711	-0.32226148
0.0015922636	-1.0153534
0.0015889108	-1.3752166
0.0016925484	-0.94839662
0.001803562	-0.2331991
0.0017544627	0.088576339
0.0017729402	-0.2078124
0.0017961115	-0.85671663
0.0018229336	-1.0588317
0.0018408149	-1.2809283
0.0018627942	-0.65806437
0.0019170344	-0.061511524
0.0019069016	0.029304648
0.0020289421	-0.49704218
0.0021506101	-1.052526
0.0020490587	-1.3681483
0.0020792335	-0.66614765
0.002041012	-0.1287338
0.0019933283	0.035685372
0.0020995736	-0.26602006
0.0021721423	-0.91964728
0.002124384	-1.167967
0.0022143126	-1.1707586
0.0022281706	-0.49876168
0.002206862	0.1241127
0.0022765249	-0.020207372
0.0022830814	-0.57045138
0.0022448599	-1.1696376
0.0023514777	-1.336853
0.0024088472	-0.69167
0.0023452938	-0.14843594
0.0023954362	-0.0077375448
0.0024641305	-0.27338335
0.002489239	-1.0564417
0.002438277	-1.1924218
0.0024544448	-1.0283744
0.0024670362	-0.38246158
0.0025165826	0.17955549
0.0025514513	-0.1862389
0.002611354	-0.73669535
0.0026617944	-1.3325043
0.0026288629	-1.1387351
0.002585873	-0.45200405
0.0027558208	0.057708241
0.0028096884	-0.073254339
0.0027933717	-0.48776621
0.0028071553	-1.134784
0.002753213	-1.2586399
0.0028722733	-0.9838317
0.0028544664	-0.25369111
0.0028905272	0.21020591
0.0028865039	-0.2465822
0.0029057264	-0.77626377
0.0029608607	-1.3453455
0.0029125065	-1.2054371
0.0029544532	-0.33788964
0.0030245632	0.021103188
0.0031024218	-0.093391277
0.0030966848	-0.51943582
0.003054291	-1.2092973
0.0030331314	-1.222067
0.003144145	-0.78520209
0.0031498075	-0.17586921
0.0031831115	0.13081473
0.0032112747	-0.36860698
0.0031714141	-1.0432267
0.003265664	-1.3490132
0.003259927	-0.9933545
0.0033371896	-0.29906571
0.0033969432	0.16104546
0.0033444911	-0.26388443
0.0033700466	-0.65025121
0.003446117	-1.2380396
0.0034741312	-1.0711124
0.0034785271	-0.64376855
0.0035307556	-0.061786845
0.0035138428	0.12627454
0.0035612285	-0.5145272
0.0036073476	-1.0195754
0.0035943836	-1.2475386
0.0036023557	-0.9320851
0.0036290288	-0.20633975
0.0036731362	-0.00096741132
0.0037777424	-0.33778313
0.0037445873	-0.83572465
0.0037768483	-1.2123381
0.0038298219	-1.0175974
0.0036797673	-0.51461339
0.0038267672	0.055642448
0.0038581342	0.11057302
0.0038199872	-0.65501022
0.0039163232	-1.1339079
0.0039494038	-1.2871064
0.0039165467	-0.74023145
0.0039808452	-0.11422962
0.0039629638	0.050803646
0.0040511787	-0.44827175
0.0039938092	-0.84000403
0.0040438026	-1.3181713
0.0041347742	-0.93423873
0.0041211396	-0.29946443
0.0041392446	0.20456326
