MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.008789	Sec	7/8/2019 2:25:57 PM
Station 1 Displacement	Station 1 Force
in	lbf
-2.9951334e-05	0.29415417
-4.5001507e-05	-0.23849599
8.1770122e-05	-0.67770302
0.00016961247	-0.84150523
-7.2270632e-05	-0.4865782
-0.0002662465	0.13030367
-0.0002104789	0.34858182
1.3187528e-05	0.14838645
0.00015933067	-0.3895565
0.00018689781	-0.88358879
0.00010959804	-0.6831094
0.00028345734	-0.15840691
0.00029563904	0.37885854
0.00025570393	0.28084266
0.00029087067	-0.31287608
0.00023290515	-0.72245365
0.00021811575	-0.74032807
0.0004754588	-0.433285
0.00041071326	0.092451811
0.00038262457	0.36389858
0.00045441091	-0.073033147
0.00047389418	-0.54595995
0.0007436052	-0.9139924
0.00064861029	-0.58789617
0.00049900264	0.031762756
0.00063218176	0.34878379
0.0005260855	0.12819014
0.00046506524	-0.44031593
0.00033210963	-0.83128452
0.00034853816	-0.65229136
0.0002848357	-0.19922502
0.00037316233	0.25052112
0.00055182725	0.29805407
0.00075943768	-0.14929451
0.00068191439	-0.61858499
0.00067688525	-0.9380002
0.00074625015	-0.42427972
0.00078629702	0.12250908
0.00082567334	0.34622496
0.00085700303	0.10934425
0.00088900328	-0.60001093
0.00082999468	-0.8260808
0.0010406226	-0.66566283
0.0010893494	-0.20869192
0.0010879338	0.37538701
0.0012113154	0.2806721
0.0010534376	-0.26476279
0.0010498986	-0.79630351
0.00098694116	-0.95706433
0.0010879338	-0.350732
0.00088054687	0.31811824
0.00081978738	0.31532952
0.0010995567	-0.016877312
0.0011343509	-0.67735326
0.0012633577	-0.81757545
0.0013206527	-0.51832348
0.0014034286	-0.020351145
0.0014878809	0.31175497
0.0015310198	0.26999915
0.0014766678	-0.43580016
0.0013402477	-0.81777918
0.0016519055	-0.85351467
0.0015056133	-0.26242459
0.0012335554	0.31973875
0.0013878569	0.25238317
0.0013225898	-0.14698598
0.001523383	-0.65301716
0.0014861301	-0.80819356
0.0015341863	-0.36605459
0.0015962496	0.0079255551
0.0014766678	0.43282694
0.0015979633	0.14028279
0.0016189367	-0.50500447
0.001677759	-0.83031249
0.0017801672	-0.76358324
0.0017817691	-0.0073970295
0.0018512458	0.38527125
0.0020194054	0.15399128
0.0020193681	-0.2126355
0.0020008534	-0.75382179
0.0018298626	-0.82342243
0.0017795339	-0.36039332
0.0018179789	0.18780178
0.0017769635	0.38457915
0.0017668307	0.084149651
0.0018568709	-0.70800072
0.0017917529	-0.93707287
0.0016544759	-0.55388546
0.0019744039	0.066149518
0.0021607801	0.4487339
0.0020363182	0.10136631
0.0019884855	-0.53340048
0.0021384284	-0.80606258
0.002374053	-0.76035035
0.0024447963	-0.30503899
0.0021364912	0.23658736
0.0021250546	0.31755248
0.0022948161	-0.039066654
0.0022844598	-0.70366716
0.0024496391	-0.92806411
0.0022704527	-0.4409923
0.0022367761	0.16474223
0.0022273883	0.36125189
0.0025064871	-0.056489952
0.0026032701	-0.54541099
0.0025864691	-0.74743176
0.0024858117	-0.73455328
0.0025195256	-0.16371369
0.0026434287	0.29535323
0.0027251244	0.22220075
0.0028399378	-0.16010483
0.0028578192	-0.83577818
0.0027214736	-0.87416559
0.0025344267	-0.2872251
0.0026784837	0.24167936
0.0026149675	0.36165118
0.0026748702	-0.14665362
0.0027446821	-0.64926863
0.0026484951	-0.84669387
0.002745986	-0.55236334
0.0026075915	-0.010755612
0.0027646497	0.44371411
0.0028291345	0.25017419
0.002887398	-0.28199401
0.0029563159	-0.95761204
0.0028624013	-0.64510673
0.002935268	-0.034347177
0.0030466914	0.24230045
0.0030409545	0.41377032
0.0031860545	-0.17572486
0.0031558424	-0.75499004
0.0030156225	-0.7778371
0.0030780211	-0.58765233
0.0029651448	0.17263927
0.0030549243	0.36359939
0.0032467395	0.1630123
0.0033574551	-0.4166033
0.0034102052	-0.86470914
0.0034011155	-0.64431399
0.0032218546	-0.007582712
0.003230162	0.33609974
0.0034285709	0.34244034
0.0035665929	-0.11801196
0.0034033135	-0.68533581
0.0036045164	-0.62477595
0.0034492835	-0.34067488
0.0035771355	0.37473917
0.0038217753	0.50172907
0.0035648048	0.084009372
0.0034076348	-0.62654203
0.0036487728	-0.89218783
0.0035849586	-0.40945187
0.0035838783	0.17543963
0.0035271421	0.47810489
0.0037334859	0.25590998
0.0038727	-0.16915204
0.0040438771	-0.68515074
0.0038900971	-0.60726482
0.0038816035	-0.22704306
0.0039592385	0.4302524
0.0039108843	0.53953493
0.0037969649	-0.045663327
0.0038612261	-0.57915634
0.0039181113	-0.7468124
0.0039320439	-0.34033436
0.0039354339	0.3219949
0.0041241571	0.43941605
0.0041281059	0.23107918
0.004070513	-0.29143354
0.004100576	-0.72326452
0.0040592998	-0.66727281
0.004138276	0.0025890768
0.0041075051	0.53084046
0.004058294	0.45880499
0.004279986	-0.1579721
0.0042157248	-0.69106001
0.0040677935	-0.72374064
0.0040864944	-0.14365883
0.003990829	0.24312352
0.0040617213	0.47749081
0.0042235106	0.097121805
0.0044103339	-0.38115248
0.0046496838	-0.82868326
0.0044867396	-0.45046616
0.0044628978	0.076792203
0.004446879	0.55623591
0.0045167655	0.40184763
0.0043729693	-0.35353065
0.00445351	-0.68662804
0.0045818835	-0.61722237
0.0046087801	-0.013575773
0.0044111535	0.45788592
0.0045923144	0.41426101
0.0046204776	0.020497829
0.0046252459	-0.4457339
0.0044643134	-0.74414593
0.004754737	-0.25878951
0.0050108135	0.24121545
0.0050975382	0.5877763
0.0050944835	0.26962021
0.0048846751	-0.33667195
0.0048537552	-0.7541827
0.0047615916	-0.46977252
0.00476107	-0.027177738
0.0048784167	0.54639643
0.0049978495	0.32118058
0.0050346553	-0.075330026
0.0052110106	-0.51551962
0.0050153583	-0.75288987
0.0050364435	-0.28561568
0.0048545003	0.41015968
0.0049426407	0.46684119
0.0052348524	0.14292134
0.00529401	-0.55083418
0.0053223968	-0.80577445
0.0050868094	-0.46962407
0.0052317977	0.09366253
0.005049482	0.49854514
0.0049873441	0.29985851
0.0051356852	-0.17974758
0.0053094327	-0.62670326
0.0053044409	-0.61327004
0.0052138418	-0.10714226
0.005428046	0.49674127
0.0054384023	0.50322676
0.0055193901	-0.061066244
0.0054372847	-0.58971113
0.0054704398	-0.7452507
0.0054102391	-0.3082701
0.0054305047	0.19032799
0.0053779781	0.51482642
0.005427897	0.28899929
0.0055961311	-0.28262904
0.0055655837	-0.72351074
0.0055505335	-0.62881154
0.0056511909	0.063857295
0.0057853013	0.60639
0.005832389	0.34809461
0.0057038665	-0.074390553
0.0056328624	-0.62729234
0.0057290494	-0.67204469
0.0057794899	-0.18820633
0.0057476759	0.28503302
0.0057049096	0.56336808
0.0056822598	0.16207865
0.0058566779	-0.42104277
0.0058528781	-0.81666631
0.0058632344	-0.52699298
0.0058989227	0.22876075
0.0060141087	0.61603087
0.0062423944	0.27703702
0.005922839	-0.24673995
0.0057245046	-0.67720944
0.0057962537	-0.52618033
0.0058995187	-0.057253059
0.0060921162	0.35552076
0.0063244253	0.46603501
0.0063699484	0.046951462
0.0061684847	-0.5799526
0.0061836094	-0.81618547
0.0064945966	-0.33904272
0.0063608587	0.33169344
0.0063507259	0.63401532
0.0063065439	0.25045303
0.0062922388	-0.38200641
0.0062730163	-0.65924537
0.0064621121	-0.49150026
0.0064658374	0.06904418
0.0063150376	0.4478713
0.0063848495	0.45955819
0.0066267699	-0.02387329
0.0068204105	-0.59920478
0.006602481	-0.69851696
0.0067068636	-0.2281362
0.0066009164	0.39360195
0.0066654384	0.58383971
0.006646961	-0.018582214
0.0066053867	-0.46408504
0.0066848844	-0.64611846
0.0067166239	-0.37125313
0.0067442656	0.20421052
0.0069431961	0.48689315
0.0067225099	0.35118136
0.0067768246	-0.15925442
0.007058084	-0.69635224
0.0070564449	-0.54446048
0.0069794804	-0.082631595
0.0069767982	0.41233784
