MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.007813	Sec	7/8/2019 2:12:08 PM
Station 1 Displacement	Station 1 Force
in	lbf
6.8061054e-05	-0.42342231
-0.00017996877	-0.71992457
0.00014778227	-0.39772129
0.00031754375	0.20675187
0.00029746443	0.47528997
0.00015344471	0.30602908
0.00012293458	-0.42411789
0.0001014024	-0.75888938
0.00012528151	-0.50275588
0.0002527982	0.05283393
0.00013042241	0.39712524
0.000304766	0.32143027
0.00027615577	-0.019057771
0.00023521483	-0.48073998
0.00036716461	-0.81574315
0.00040430576	-0.28480893
0.0003054738	0.33590361
0.00032130629	0.52490389
0.00034179538	0.19420229
0.00042825937	-0.57479596
0.0002444908	-0.72507477
0.00037223101	-0.42153987
0.00036530197	0.085337088
0.00049479306	0.39115548
0.00057358295	0.28070876
0.00046614558	-0.11079945
0.00042930245	-0.48678485
0.00038050115	-0.69895756
0.00060074031	-0.30255818
0.00078234822	0.45492196
0.0006749481	0.43228269
0.00051446259	0.060743183
0.00079970807	-0.54898846
0.00071287155	-0.71582323
0.00064861029	-0.28679612
0.00066794455	0.20914827
0.00065151602	0.44225946
0.00078961253	0.18275285
0.00085882843	-0.30289114
0.00092461705	-0.61190516
0.00098899007	-0.6830337
0.0008783862	-0.082744516
0.00079017133	0.48601478
0.00093869865	0.33050951
0.0010732189	-0.039291918
0.0011799484	-0.7102924
0.0012500212	-0.69935226
0.0011982769	-0.20498468
0.0010870025	0.16666017
0.00087983906	0.40859273
0.0010461733	0.19357015
0.001196228	-0.31427479
0.0012264028	-0.69176602
0.0012587011	-0.55895305
0.0012977049	0.1054554
0.0012430176	0.5525921
0.00092130154	0.27745727
0.0011158362	-0.2170127
0.0012305751	-0.71725929
0.0011640415	-0.60650641
0.0012600422	-0.089693345
0.0012821332	0.35178789
0.0012210384	0.44853017
0.0013892353	-0.042234894
0.0014360622	-0.53300172
0.0014654547	-0.75015938
0.0013615191	-0.47604963
0.0013500825	0.20705104
0.0015827268	0.64569992
0.0016419962	0.11774129
0.0016250089	-0.44238174
0.0017440319	-0.67961228
0.0016607344	-0.45852616
0.0017660484	0.075410351
0.0017496943	0.33569869
0.0016796961	0.43779263
0.0016117096	-0.058086008
0.0016974285	-0.49736407
0.0016430765	-0.70983189
0.0019298866	-0.30258611
0.0017429888	0.45543656
0.001815185	0.57530069
0.0020820647	0.12252945
0.0018984079	-0.4873448
0.0020426512	-0.64226794
0.0021896139	-0.38726079
0.0019242242	0.15124504
0.002008155	0.48256421
0.0020779297	0.33600312
0.0019090623	-0.11811149
0.0019065663	-0.74680775
0.002033934	-0.71085292
0.0019455701	-0.14035438
0.0020055473	0.3670418
0.0021729991	0.49934837
0.0022613257	-0.041400779
0.0022185594	-0.56140357
0.0023605302	-0.74711919
0.0021796674	-0.3371318
0.0021963939	0.24247216
0.0020962954	0.50681758
0.0024517998	0.27763772
0.002280809	-0.2453226
0.0026229024	-0.75157911
0.0025079399	-0.61028755
0.0025366992	-0.051371172
0.0028465688	0.54473346
0.0026159361	0.41993216
0.0026539713	-0.1610833
0.0026851147	-0.64392865
0.0024805218	-0.64150137
0.0022869185	-0.24545647
0.0026760623	0.17663173
0.0026504323	0.44976127
0.0026350841	0.17342682
0.0028411299	-0.39272302
0.002929531	-0.83827239
0.0028757751	-0.54348606
0.0029714406	0.07742434
0.0028546154	0.56189895
0.0028416142	0.42841479
0.0028878823	-0.29768154
0.0028639659	-0.70642859
0.0029144809	-0.60268557
0.0030480325	-0.098016463
0.0031974912	0.33751306
0.0030277297	0.44831949
0.0028757006	0.14312275
0.0030326471	-0.44062445
0.0029966235	-0.76126426
0.0030039251	-0.3577885
0.0031908229	0.17216778
0.0033740327	0.4834967
0.0031074136	0.26278138
0.0029679388	-0.27146947
0.0029556081	-0.66236651
0.0030627474	-0.52092946
0.0029671937	-0.12187229
0.0030970946	0.47174227
0.0030383468	0.42053872
0.0032963604	0.0054365955
0.0033659115	-0.45124093
0.0034358725	-0.80928904
0.0033143908	-0.27707836
0.0033418834	0.37359539
0.0034058839	0.50719476
0.003416054	0.202409
0.00334993	-0.45486027
0.0035801902	-0.69703674
0.003489852	-0.34806842
0.003401041	0.12748292
0.0036197901	0.49249095
0.0034583732	0.35308009
0.003217347	-0.15615253
0.0035208464	-0.59627986
0.0037356839	-0.7095409
0.003795661	-0.1197314
0.0039034709	0.44394749
0.0039025396	0.4392519
0.003868714	-0.0040320447
0.003913492	-0.54475558
0.0039257109	-0.72643977
0.0038743764	-0.27331871
0.0037334487	0.14149584
0.0038796291	0.56460732
0.0038640201	0.32623124
0.003869608	-0.34364405
0.0038743019	-0.6692059
0.0039938837	-0.67097598
0.004019849	-0.032297686
0.0040079653	0.52332699
0.0040956587	0.52868152
0.0039981678	-0.082073383
0.0040702149	-0.5900901
0.0042523816	-0.51506793
