MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.007813	Sec	7/8/2019 3:22:54 PM
Station 1 Displacement	Station 1 Force
in	lbf
-0.00021308661	-2.126554
-0.00014297664	-1.6141007
-6.0722232e-06	-1.0934262
-3.3974648e-05	-0.82959771
-6.5080822e-05	-1.4874368
-2.8982759e-05	-1.4736679
0.00011883676	-2.1148131
-6.5565109e-06	-1.9255502
-6.7912042e-05	-1.3499265
-6.7055225e-05	-1.0758737
4.0493906e-05	-0.88664067
6.7427754e-05	-1.3163109
3.9450824e-05	-2.0447025
0.00021159649	-2.0879669
9.5404685e-05	-1.6378285
3.7252903e-07	-1.1411699
9.9129975e-05	-0.60592836
0.00023670495	-1.2875215
0.00039301813	-1.6613904
0.00050928444	-1.8283079
0.00055916607	-1.8357323
0.00042676926	-1.187122
0.00053096563	-0.86612242
0.00060364604	-0.80755097
0.00055529177	-1.5453587
0.00055801123	-2.2648041
0.00050753355	-2.0253036
0.00046104193	-1.3717165
0.00058781356	-0.84211928
0.00074125826	-0.36773503
0.00092137605	-1.1781574
0.00081334263	-1.7435505
0.00072926283	-1.9727601
0.00079236925	-1.7985252
0.00077117234	-1.1458044
0.00080518425	-0.62235862
0.00087693334	-0.90947318
0.00061392784	-1.9279408
0.0005555898	-2.2256567
0.00089410692	-1.7421832
0.00084720552	-1.2258319
0.0008880347	-0.91360652
0.0010383874	-0.56837338
0.00089347363	-1.6827817
0.00094383955	-1.9343016
0.0007712841	-2.1075633
0.00077649951	-1.7335197
0.00091832131	-0.98316288
0.00087041408	-0.75113493
0.0010363758	-0.9535346
0.00096946955	-1.7355144
0.00082358718	-2.3107183
0.00081147999	-1.7251434
0.0010320917	-0.91315943
0.0010659546	-0.97188228
0.0011753291	-0.58253759
0.0013171509	-1.2209377
0.0012616813	-2.010864
0.001155287	-1.9719248
0.0010568649	-1.6615162
0.0012005121	-0.59905404
0.0012017041	-0.75995803
0.0012589246	-1.3462075
0.0012556091	-1.7923832
0.0013864785	-1.9870925
0.0014485419	-1.4227227
0.0016833842	-0.59082812
0.0017413497	-0.59875429
0.0016651303	-0.83891499
0.0015226752	-1.8032174
0.0015606359	-1.9082607
0.0015019253	-1.8970977
0.0016259402	-1.1178524
0.0015849993	-0.57308936
0.0013490021	-1.0507181
0.0015614927	-1.3010669
0.0019029528	-1.4694191
0.001898706	-1.7738813
0.0016345456	-1.6220088
0.0015902147	-0.94575512
0.0017457455	-0.52151853
0.0019203871	-0.9639951
0.0017171726	-1.933014
0.0017709658	-1.955416
0.0018714741	-1.6216736
0.0017853826	-1.1609448
0.002239868	-0.34044614
0.0021205097	-0.5918718
0.0019046292	-1.7217861
0.0018947944	-1.8890412
0.0020649657	-1.8641224
0.0020235032	-1.2418307
0.0019617006	-0.84485155
0.0020178407	-0.73303294
0.0019744411	-1.1112634
0.0021988526	-1.4444766
0.0021422282	-2.0575442
0.0019803643	-1.7945579
0.0019394979	-1.1920277
0.0019205362	-0.81345963
0.0022077188	-0.54547447
0.0023128837	-1.3839581
0.0022715703	-1.9148312
0.0023357198	-1.508636
0.0024028122	-0.81162959
0.0024791434	-0.26949158
0.0026863813	-0.60131013
0.0026613474	-1.0469102
0.0027247891	-1.3504735
0.0026540086	-1.9919809
0.0025494769	-1.4573091
0.0024082139	-1.1974638
0.0026090816	-0.28283685
0.0027508661	-0.80438739
0.002794452	-1.4967924
0.0027207658	-1.9649544
0.0027726963	-1.5181932
0.0030492619	-0.57582802
0.0029199198	-0.73457718
0.0026469305	-1.1831335
0.0026535988	-1.3948057
0.0025645643	-1.9287894
0.0027870014	-1.7206464
0.0030959025	-0.94857585
0.0030139461	-0.43167093
0.0032377616	-0.24041393
0.0032985955	-0.79663241
0.0032711774	-1.4762954
0.0033183768	-1.8120878
0.0032421201	-1.5177968
0.0030096993	-1.2006867
0.0031505898	-0.20452717
0.003240183	-0.91822237
0.0032107532	-1.1372613
0.003558211	-1.5667011
0.0032018125	-2.0306277
0.0032001734	-1.0884826
0.0031215325	-0.78256065
0.0032867491	-0.39789942
0.0033982843	-0.7105549
0.0036356971	-1.5344064
0.0034940988	-2.0674937
0.0035015494	-1.3886689
0.0032194704	-1.1214014
0.0032229349	-0.62453097
0.0033249334	-0.74453241
0.0035138056	-1.0458392
0.0036102161	-1.3280084
0.0037764758	-1.4839677
0.0037584826	-0.71013111
0.0036650151	-0.6808486
0.0038203597	-0.28646609
0.0037044659	-1.2498431
0.0038295984	-1.6433723
0.0037776679	-1.7176609
0.0037495047	-0.98418212
0.0037759915	-0.91155112
0.0035449862	-0.67757446
0.0035529584	-0.93978423
0.0036838278	-1.5734752
0.0038431212	-1.3078883
0.0038188323	-1.5773479
0.0040267035	-0.45114663
0.0042211264	-0.036177225
0.0039549917	-0.88075286
0.0040255859	-1.3231555
0.0039898604	-1.7645682
0.0039777532	-1.558488
0.0040741265	-0.93633193
0.003987588	-0.59961861
0.0039262325	-0.47553855
0.0041434169	-0.74387819
0.0040544197	-1.6353803
0.0040667132	-1.9627024
0.0039120018	-1.7352483
0.0040524825	-0.66137815
0.0041333959	-0.19238622
0.0041396543	-0.62672716
0.0043280795	-1.1620927
0.0043884665	-1.6210846
0.0042200461	-1.676752
0.0040120631	-1.0937139
0.0040718541	-0.66118258
0.0042339042	-0.46229455
0.0043428689	-0.8178246
0.0044387206	-1.3152487
0.0045815483	-1.6956758
0.0043936446	-1.4324894
0.0045721605	-0.18072024
0.0044364855	-0.47680047
0.0044745579	-0.90876359
0.0045735016	-1.2535998
0.0047420338	-1.5060767
0.0046508387	-1.526865
0.004379116	-1.1566671
0.0043746084	-0.35837233
0.0046570227	-0.4605349
0.0046408549	-0.9432202
0.0046767667	-1.7187337
0.0047227368	-1.2783393
0.0045543537	-1.3349013
0.0046617165	-0.38745579
0.0046070293	-0.41998747
0.00463631	-1.1559745
0.0045662746	-1.9015872
0.0045767799	-1.8349371
0.0046526268	-1.2880487
0.0047082081	-0.49820924
0.0047932193	-0.097632289
0.0050130109	-0.42111728
0.0048298761	-1.2199593
0.00491146	-1.8920808
0.0049192831	-1.1925737
0.0048817322	-1.1108909
