MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.007813	Sec	7/8/2019 1:55:25 PM
Station 1 Displacement	Station 1 Force
in	lbf
-0.00018231571	-0.75868505
-0.00025779009	-0.37836319
-7.6889992e-05	0.092841223
-0.00022858381	-0.21364075
0.00011347234	-0.91149241
6.4224005e-05	-1.2547674
4.5597553e-05	-1.079932
-3.8295984e-05	-0.43363777
-8.0093741e-05	0.046471249
9.6410513e-05	-0.20259641
6.3106418e-05	-0.63957351
1.7136335e-05	-1.1335145
0.00032953918	-1.1382753
0.0003580749	-0.69985807
0.0004901737	-0.17900835
0.00030517578	-0.028752837
0.00032901764	-0.34163007
0.00031322241	-1.0402739
0.00028580427	-1.3263437
0.00019773841	-1.0300293
7.6666474e-05	-0.30843481
0.00026486814	0.013671233
0.00046506524	-0.34638798
0.00060841441	-0.78586513
0.00030331314	-1.0933826
0.00032141805	-1.1171942
0.0006057322	-0.54694766
0.00078760087	-0.16787788
0.00048793852	0.028176581
0.00060766935	-0.40900251
0.00042803586	-1.0719744
0.00040531158	-1.2490287
0.00060200691	-0.929187
0.00070646405	-0.26335183
0.00068068504	0.051364187
0.00052846968	-0.32664043
0.00056371093	-0.87098509
0.00076673925	-1.1663238
0.00074967742	-1.1260382
0.0010161847	-0.40933314
0.00097796321	-0.070157692
0.00093817711	-0.11668307
0.0008674711	-0.63113058
0.00068858266	-1.2611644
0.00064365566	-1.2381759
0.00082664192	-0.73633909
0.0008059293	-0.19137515
0.0011308491	-0.05304464
0.0011597574	-0.5801028
0.0010539591	-1.0307302
0.0010205805	-1.1918292
0.0010603666	-1.0521669
0.0010675192	-0.28068957
0.0011011958	-0.0040902523
0.0010465831	-0.1874793
0.0013547391	-0.71866202
0.0013515353	-1.3280607
0.0013224781	-1.0432053
0.0015550852	-0.5919655
0.0013527274	-0.1389609
0.0012571365	-0.078548908
0.0016071647	-0.56909859
0.0015219301	-1.1063973
0.0012566149	-1.2634695
0.0013400614	-0.96792352
0.0012945384	-0.28976297
0.001463145	0.044351328
0.0014126301	-0.31642672
0.0013682246	-0.90048939
0.0014442205	-1.3920578
0.0018341094	-0.98233581
0.0017612427	-0.41223538
0.0016067922	-0.10141113
