0.00029616058	-0.19693048	
0.00028315932	0.066069774	
0.00024221838	0.78331792	
0.00032860786	1.1292536	
0.00035300851	0.78144312	
0.00026818365	-0.0058475416	
0.00032331795	-0.38398254	
0.00038724393	0.086919755	
0.0003926456	0.70643258	
0.00051029027	1.2021291	
0.00060442835	0.98563379	
0.00050220639	0.31373814	
0.00054616481	-0.0079767779	
0.00057183206	-0.23354195	
0.00056225806	0.33786693	
0.00055659562	1.0540558	
0.00057790428	1.0626513	
0.00064350665	0.71860737	
0.00070936978	0.026031047	
0.00072687864	-0.28543466	
0.00066544861	0.26260036	
0.00073343515	0.8552556	
0.00079870224	1.1919893	
0.0008155033	0.84854078	
0.00081710517	0.141387	
0.00090155751	-0.057124414	
0.00090945512	0.0044034095	
0.00088158995	0.53613037	
0.00092312694	1.2460369	
0.00094123185	0.99215889	
0.00090092421	0.54529166	
0.00088844448	-0.1095637	
0.0010263547	-0.20360224	
0.0010957941	0.47816136	
0.0010204688	0.99007618	
0.0011490658	1.1606625	
0.0011833757	0.91006809	
0.0011231378	0.060030144	
0.0011466071	-0.11428957	
0.0011854619	0.14607736	
0.0012532249	0.65526634	
0.0012716278	1.2427435	
0.0012458116	1.0662067	
0.0014435872	0.41932389	
0.0014034659	-0.099004246	
0.0014290214	-0.11861847	
0.001382567	0.61760426	
0.0013934448	1.1665404	
0.0014252588	1.1187716	
0.0014414266	0.7743004	
0.0014819577	0.001329463	
0.0015386194	-0.085942447	
0.0014938414	0.24584414	
0.0015707314	0.87716556	
0.0015095621	1.2988702	
0.0014937297	0.95165569	
0.0016030297	0.22200808	
0.0016664341	-0.069605306	
0.001749061	-0.0050809467	
0.0017511845	0.78697634	
0.0016746297	1.1735921	
0.001655072	0.97448653	
0.0017545372	0.58523732	
0.0018269941	-0.018273132	
0.0017445534	-0.15830795	
0.0018272549	0.34907019	
0.0018018484	0.95377964	
0.00187736	1.3649492	
0.0018551201	0.8416729	
0.0019646436	0.0044080662	
0.0020035729	-0.128104	
0.0020676479	0.12423726	
0.0020616502	0.84502912	
0.0020287186	1.2508255	
0.0019461662	0.96113479	
0.0020403415	0.50964183	
0.0021091476	0.01601118	
0.0020567328	-0.082500048	
0.0021541119	0.57321388	
0.0021718442	1.0744878	
0.0021807477	1.2686226	
0.0021203607	0.67512035	
0.0022031367	-0.066669308	
0.002287887	-0.0018114224	
0.0023219734	0.2373912	
0.0023765489	0.97922748	
0.0023703277	1.3132765	
0.0023869425	0.88337284	
0.002405867	0.43794456	
0.0023993477	-0.1175364	
0.0024313107	0.041045133	
0.0023277104	0.70952749	
0.0024676695	1.1506048	
0.0025192648	1.2524403	
0.0025301054	0.58199978	
0.0026056543	-0.13335434	
0.0025656074	0.0082975021	
0.0026591122	0.46392843	
0.0027163327	1.1043267	
0.002672039	1.3356044	
0.0026822463	0.78305715	
0.0026535988	0.28969893	
0.002743341	-0.14027347	
0.0027329102	0.069532543	
0.0028213114	0.91493183	
0.0028587505	1.2539856	
0.0029175729	1.1656288	
0.0029965863	0.49918774	
0.002871342	-0.15781319	
0.0029303506	0.14788646	
0.0029006973	0.53475261	
0.0030311197	1.1006987	
0.0029814243	1.2348033	
0.003044717	0.69825327	
0.00298962	0.23623462	
0.0030786917	-0.10476214	
0.0031111017	0.17548621	
0.0030837953	1.0513381	
0.0030648336	1.3517076	
0.0030898303	1.0108575	
0.0031477585	0.29098475	
0.0031447783	-0.25377899	
0.0031760335	0.19134896	
0.0031962618	0.78212643	
