0.00015191734	-0.38412634	
1.6801059e-05	-0.74524957	
6.8545341e-06	-1.1870166	
-9.7826123e-05	-1.9261072	
-1.7918646e-05	-1.7553247	
9.9353492e-05	-1.200214	
0.00022038817	-0.61463797	
0.0001738593	-0.51221752	
-4.7050416e-05	-1.2595009	
8.8773668e-05	-1.4091958	
0.00015512109	-1.6449672	
2.630055e-05	-1.5464891	
-0.00026039779	-1.0830419	
-0.00010713935	-0.70964456	
0.00012453645	-0.64471501	
0.00026501715	-0.87691641	
0.00020373613	-1.7741374	
0.00021655113	-1.5548506	
0.00024925917	-1.1349143	
0.00032901764	-0.50182748	
0.00038869679	-0.29706046	
0.00045374036	-0.7932272	
0.00039406121	-1.5172566	
0.00026974827	-1.6175082	
0.00035308301	-1.5736296	
0.00037584454	-0.7436704	
0.00048995018	-0.21951506	
0.00042624772	-0.64984661	
0.00051341951	-1.1020206	
0.00051535666	-1.8151879	
0.0005729869	-1.3977103	
0.00058181584	-1.1623813	
0.00045120716	-0.85656881	
0.00047616661	-0.65991187	
0.00053521246	-0.73789507	
0.00045698136	-1.5028903	
0.0005524233	-1.6079354	
0.00070739537	-1.1303765	
0.00072695315	-0.35446951	
0.00071175396	-0.53742552	
0.000750646	-0.46114784	
0.000869371	-1.4140736	
0.00084478408	-1.7941446	
0.0011203811	-1.0156527	
0.0011272728	-0.7638312	
0.0011903793	-0.21231943	
0.0010207668	-0.58405852	
0.00095523894	-1.285756	
0.00095270574	-1.5925616	
0.0010025874	-1.4062226	
0.00091087073	-1.2883956	
0.00097826123	-0.7166003	
0.00095386058	-0.52984917	
0.0010443106	-1.0064355	
0.0011304021	-1.2594973	
0.0013244525	-1.6342348	
0.001518093	-1.0204018	
0.0014157593	-0.84540457	
0.0013265386	-0.67374611	
0.0012552738	-0.61941743	
0.0013563037	-1.0327989	
0.0015224889	-1.3598241	
0.0013990328	-1.5999819	
0.0011674687	-1.2773014	
0.0011567399	-0.38097554	
0.0013978407	-0.29488	
0.001492165	-0.81332284	
0.001549311	-1.2991099	
0.001638867	-1.4858495	
0.0014854595	-1.3965257	
0.001607202	-0.5509128	
0.0015820935	-0.27372733	
0.001646392	-0.59772283	
0.0016842037	-0.84443659	
0.001681447	-1.6595125	
0.0017038733	-1.4424958	
0.0016382709	-0.78323293	
0.0017580017	-0.14068151	
0.0017557666	-0.43656325	
0.0017283857	-1.3488362	
0.0017569214	-1.148837	
0.0018757954	-1.6234268	
0.0017160177	-1.3180013	
0.0018862262	-0.20973791	
0.001899451	-0.23855944	
0.0019067898	-0.51990211	
0.002085939	-0.77899021	
0.0020454079	-1.6783359	
0.0019554421	-1.3773801	
0.0020097569	-0.57675582	
0.002018474	-0.071385294	
0.0021684542	-0.27987525	
0.002158843	-1.2956105	
0.0021134317	-1.5233718	
0.0021815673	-1.3497478	
0.0021254644	-1.1513085	
0.0022114441	-0.36227807	
0.0021483377	-0.1853198	
0.0022337213	-0.51869023	
0.0021902472	-1.4739693	
0.0021662936	-1.852195	
0.0021942705	-1.103459	
0.0023918226	-0.12733333	
0.0024343282	-0.16865204	
0.0026360154	-0.34777275	
0.0024865568	-1.2784801	
0.0023926795	-1.7174327	
0.0025268644	-1.0536256	
0.0024871156	-0.79301709	
0.0025874376	-0.14663906	
0.0026423857	0.055745479	
0.0026737154	-1.0932603	
0.002502352	-1.5179498	
0.0025119632	-1.7283851	
0.0024784729	-0.90698886	
0.0028131902	0.11700613	
0.0028172135	0.003214227	
0.0029340386	-0.54292613	
0.0028116256	-1.4220033	
